S,I,R
0.9931573958333333,1.2604166666666667e-05,0.00683
0.9931471875,1.0208333333333332e-05,0.006842604166666666
0.9931382291666667,8.958333333333334e-06,0.0068528125
0.9931298958333333,8.333333333333334e-06,0.0068617708333333334
0.9931208333333332,9.0625e-06,0.006870104166666667
0.993111875,8.958333333333334e-06,0.006879166666666666
0.9931015625,1.03125e-05,0.006888125
0.9930920833333333,9.479166666666666e-06,0.0068984375
0.9930815625,1.0520833333333333e-05,0.006907916666666666
0.9930716666666667,9.895833333333334e-06,0.0069184375
0.9930619791666667,9.6875e-06,0.006928333333333334
0.99305375,8.229166666666666e-06,0.006938020833333333
0.9930463541666668,7.395833333333334e-06,0.00694625
0.9930389583333333,7.395833333333334e-06,0.006953645833333333
0.9930317708333333,7.1875e-06,0.006961041666666667
0.9930260416666667,5.729166666666666e-06,0.006968229166666666
0.9930207291666667,5.3125e-06,0.006973958333333334
0.99301625,4.479166666666667e-06,0.006979270833333334
0.99301125,5e-06,0.00698375
0.9930067708333333,4.479166666666667e-06,0.00698875
0.9930023958333333,4.375e-06,0.006993229166666667
0.9929989583333333,3.4375e-06,0.006997604166666666
0.9929961458333333,2.8125e-06,0.007001041666666667
0.99299375,2.3958333333333334e-06,0.007003854166666666
0.9929917708333332,1.9791666666666666e-06,0.00700625
0.992989375,2.3958333333333334e-06,0.007008229166666666
0.9929873958333333,1.9791666666666666e-06,0.007010625
0.992985,2.3958333333333334e-06,0.007012604166666666
0.9929830208333332,1.9791666666666666e-06,0.007015
0.9929797916666667,3.229166666666667e-06,0.007016979166666666
0.9929754166666667,4.375e-06,0.007020208333333334
0.9929696875,5.729166666666666e-06,0.007024583333333334
0.9929633333333333,6.354166666666667e-06,0.0070303125
0.9929558333333333,7.5e-06,0.007036666666666666
0.992946875,8.958333333333334e-06,0.0070441666666666665
0.9929364583333333,1.0416666666666668e-05,0.007053125
0.9929239583333332,1.25e-05,0.007063541666666666
0.992909375,1.4583333333333333e-05,0.007076041666666666
0.9928928125,1.65625e-05,0.007090625
0.9928771875,1.5625e-05,0.0071071875
0.9928615625,1.5625e-05,0.0071228125
0.992844375,1.71875e-05,0.0071384375
0.9928247916666667,1.9583333333333333e-05,0.007155625
0.9928052083333333,1.9583333333333333e-05,0.007175208333333334
0.9927858333333333,1.9375e-05,0.007194791666666666
0.992766875,1.895833333333333e-05,0.0072141666666666665
0.9927473958333333,1.9479166666666668e-05,0.007233125
0.9927254166666667,2.1979166666666664e-05,0.007252604166666666
0.9927016666666667,2.375e-05,0.007274583333333333
0.9926770833333333,2.4583333333333336e-05,0.007298333333333334
0.992654375,2.2708333333333334e-05,0.007322916666666666
0.9926317708333333,2.2604166666666666e-05,0.007345625
0.9926111458333333,2.0625e-05,0.007368229166666666
0.9925909375,2.0208333333333334e-05,0.007388854166666666
0.9925723958333332,1.854166666666667e-05,0.0074090625
0.9925538541666667,1.854166666666667e-05,0.0074276041666666666
0.9925382291666667,1.5625e-05,0.007446145833333334
0.9925241666666668,1.40625e-05,0.007461770833333334
0.9925091666666667,1.5e-05,0.0074758333333333335
0.9924946875,1.4479166666666667e-05,0.007490833333333334
0.9924801041666668,1.4583333333333333e-05,0.0075053125
0.9924685416666668,1.15625e-05,0.007519895833333333
0.9924577083333332,1.0833333333333332e-05,0.007531458333333334
0.9924486458333333,9.0625e-06,0.007542291666666666
0.9924397916666667,8.854166666666666e-06,0.007551354166666666
0.9924314583333332,8.333333333333334e-06,0.007560208333333334
0.9924244791666668,6.979166666666667e-06,0.007568541666666666
0.9924190625,5.416666666666666e-06,0.007575520833333333
0.992414375,4.6875e-06,0.0075809375
0.9924098958333333,4.479166666666667e-06,0.007585625
0.9924055208333333,4.375e-06,0.007590104166666666
0.9924005208333333,5e-06,0.007594479166666666
0.9923953125,5.208333333333334e-06,0.007599479166666667
0.9923902083333332,5.104166666666666e-06,0.0076046875
0.9923860416666667,4.166666666666667e-06,0.007609791666666667
0.9923819791666667,4.0625e-06,0.007613958333333334
0.9923784375,3.541666666666667e-06,0.007618020833333333
0.9923752083333333,3.229166666666667e-06,0.0076215625
0.992371875,3.3333333333333333e-06,0.007624791666666666
0.992368125,3.75e-06,0.007628125
0.9923641666666667,3.958333333333333e-06,0.007631875
0.9923602083333333,3.958333333333333e-06,0.007635833333333334
0.9923557291666667,4.479166666666667e-06,0.007639791666666666
0.9923508333333333,4.895833333333333e-06,0.007644270833333334
0.9923460416666667,4.791666666666667e-06,0.007649166666666666
0.9923417708333333,4.270833333333333e-06,0.007653958333333334
0.9923353125,6.458333333333334e-06,0.0076582291666666665
0.9923272916666667,8.020833333333333e-06,0.0076646875
0.9923169791666667,1.03125e-05,0.0076727083333333335
0.992305,1.1979166666666667e-05,0.007683020833333333
0.9922898958333333,1.5104166666666667e-05,0.007695
0.9922684375,2.1458333333333334e-05,0.007710104166666666
0.9922441666666667,2.4270833333333335e-05,0.0077315625
0.9922194791666668,2.46875e-05,0.007755833333333333
0.9921979166666667,2.15625e-05,0.007780520833333334
0.9921780208333333,1.9895833333333334e-05,0.007802083333333334
0.992155625,2.2395833333333333e-05,0.007821979166666666
0.9921307291666667,2.4895833333333333e-05,0.007844375
0.9920992708333333,3.145833333333334e-05,0.007869270833333334
0.9920629166666667,3.6354166666666665e-05,0.007900729166666667
0.9920248958333333,3.8020833333333334e-05,0.007937083333333334
0.9919922916666667,3.260416666666666e-05,0.007975104166666667
0.9919663541666667,2.59375e-05,0.008007708333333334
0.991943125,2.3229166666666664e-05,0.008033645833333334
0.9919189583333333,2.4166666666666667e-05,0.008056875
0.9918917708333332,2.71875e-05,0.008081041666666667
0.9918630208333333,2.875e-05,0.008108229166666666
0.9918334375,2.9583333333333335e-05,0.008136979166666666
0.9918045833333333,2.8854166666666666e-05,0.0081665625
0.9917755208333333,2.90625e-05,0.008195416666666667
0.9917459375,2.9583333333333335e-05,0.008224479166666666
0.9917178125,2.8125e-05,0.0082540625
0.9916890625,2.875e-05,0.0082821875
0.9916582291666667,3.0833333333333335e-05,0.0083109375
0.9916227083333333,3.5520833333333334e-05,0.008341770833333333
0.9915872916666667,3.541666666666666e-05,0.008377291666666667
0.991555625,3.1666666666666666e-05,0.008412708333333335
0.9915258333333333,2.9791666666666665e-05,0.008444375
0.9914989583333332,2.6875e-05,0.008474166666666666
0.9914726041666667,2.6354166666666666e-05,0.008501041666666665
0.9914503125,2.2291666666666665e-05,0.008527395833333333
0.99142875,2.15625e-05,0.0085496875
0.9914084375,2.03125e-05,0.00857125
0.9913898958333333,1.854166666666667e-05,0.0085915625
0.9913710416666667,1.8854166666666666e-05,0.008610104166666667
0.9913517708333333,1.9270833333333332e-05,0.008628958333333334
0.9913308333333333,2.09375e-05,0.008648229166666667
0.9913094791666667,2.1354166666666666e-05,0.008669166666666667
0.9912873958333333,2.2083333333333336e-05,0.008690520833333333
0.9912635416666667,2.3854166666666666e-05,0.008712604166666667
0.9912369791666668,2.65625e-05,0.008736458333333334
0.9912059375,3.1041666666666665e-05,0.008763020833333334
0.9911698958333333,3.6041666666666664e-05,0.0087940625
0.9911280208333333,4.1875e-05,0.008830104166666667
0.9910788541666667,4.916666666666667e-05,0.008871979166666667
0.9910233333333333,5.552083333333333e-05,0.008921145833333333
0.9909653125,5.802083333333333e-05,0.008976666666666666
0.9909026041666668,6.270833333333333e-05,0.0090346875
0.9908304166666667,7.21875e-05,0.009097395833333334
0.9907520833333333,7.833333333333333e-05,0.009169583333333333
0.9906759375,7.614583333333333e-05,0.009247916666666666
0.9906125,6.34375e-05,0.0093240625
0.990558125,5.4375e-05,0.0093875
0.9905157291666667,4.239583333333333e-05,0.009441875
0.9904860416666668,2.96875e-05,0.009484270833333334
0.9904670833333333,1.895833333333333e-05,0.009513958333333334
0.9904514583333333,1.5625e-05,0.009532916666666667
0.9904315625,1.9895833333333334e-05,0.009548541666666667
0.9904061458333333,2.5416666666666667e-05,0.0095684375
0.99037875,2.7395833333333336e-05,0.009593854166666665
0.9903523958333332,2.6354166666666666e-05,0.00962125
0.9903284375,2.3958333333333334e-05,0.009647604166666665
0.9903070833333333,2.1354166666666666e-05,0.0096715625
0.9902857291666667,2.1354166666666666e-05,0.009692916666666666
0.9902642708333332,2.1458333333333334e-05,0.009714270833333333
0.990239375,2.4895833333333333e-05,0.009735729166666667
0.9902147916666667,2.4583333333333336e-05,0.009760625
0.9901908333333332,2.3958333333333334e-05,0.009785208333333333
0.990168125,2.2708333333333334e-05,0.009809166666666666
0.990145625,2.25e-05,0.009831875
0.9901242708333333,2.1354166666666666e-05,0.009854375
0.9901053125,1.895833333333333e-05,0.009875729166666666
0.9900861458333333,1.9166666666666667e-05,0.0098946875
0.990065,2.1145833333333333e-05,0.009913854166666666
0.990044375,2.0625e-05,0.009935
0.9900253125,1.90625e-05,0.009955625
0.9900095833333333,1.572916666666667e-05,0.0099746875
0.989995625,1.3958333333333333e-05,0.009990416666666667
0.9899828125,1.28125e-05,0.010004375
0.9899704166666667,1.2395833333333333e-05,0.0100171875
0.9899585416666667,1.1875e-05,0.010029583333333333
0.9899495833333333,8.958333333333334e-06,0.010041458333333335
0.9899434375,6.145833333333334e-06,0.010050416666666666
0.9899379166666668,5.520833333333334e-06,0.0100565625
0.9899327083333332,5.208333333333334e-06,0.010062083333333334
0.9899275,5.208333333333334e-06,0.010067291666666667
0.9899226041666667,4.895833333333333e-06,0.0100725
0.9899172916666668,5.3125e-06,0.010077395833333334
0.9899125,4.791666666666667e-06,0.010082708333333334
0.9899084375,4.0625e-06,0.0100875
0.9899033333333332,5.104166666666666e-06,0.0100915625
0.9898977083333332,5.625e-06,0.010096666666666667
0.9898922916666667,5.416666666666666e-06,0.010102291666666666
0.9898877083333333,4.583333333333333e-06,0.010107708333333333
0.9898833333333333,4.375e-06,0.010112291666666667
0.9898791666666668,4.166666666666667e-06,0.010116666666666666
0.989874375,4.791666666666667e-06,0.010120833333333334
0.9898692708333333,5.104166666666666e-06,0.010125625
0.9898632291666667,6.041666666666667e-06,0.010130729166666666
0.9898577083333333,5.520833333333334e-06,0.010136770833333334
0.9898507291666667,6.979166666666667e-06,0.010142291666666666
0.9898425,8.229166666666666e-06,0.010149270833333333
0.9898317708333333,1.0729166666666667e-05,0.0101575
0.989819375,1.2395833333333333e-05,0.010168229166666666
0.9898073958333333,1.1979166666666667e-05,0.010180625
0.9897970833333333,1.03125e-05,0.010192604166666666
0.9897863541666667,1.0729166666666667e-05,0.010202916666666666
0.9897716666666667,1.46875e-05,0.010213645833333333
0.9897527083333333,1.895833333333333e-05,0.010228333333333334
0.9897334375,1.9270833333333332e-05,0.010247291666666667
0.9897147916666668,1.8645833333333334e-05,0.0102665625
0.9896990625,1.572916666666667e-05,0.010285208333333332
0.9896836458333332,1.5416666666666668e-05,0.0103009375
0.9896669791666667,1.6666666666666667e-05,0.010316354166666668
0.9896490625,1.7916666666666667e-05,0.010333020833333333
0.9896316666666667,1.7395833333333334e-05,0.0103509375
0.9896165625,1.5104166666666667e-05,0.010368333333333332
0.9896021875,1.4375e-05,0.0103834375
0.9895873958333333,1.4791666666666668e-05,0.0103978125
0.989574375,1.3020833333333332e-05,0.010412604166666667
0.989563125,1.125e-05,0.010425625
0.9895544791666667,8.645833333333333e-06,0.010436875
0.9895470833333333,7.395833333333334e-06,0.010445520833333333
0.9895403125,6.770833333333334e-06,0.010452916666666668
0.9895334375,6.875e-06,0.0104596875
0.9895265625,6.875e-06,0.0104665625
0.9895192708333332,7.291666666666667e-06,0.0104734375
0.9895136458333332,5.625e-06,0.010480729166666668
0.9895091666666667,4.479166666666667e-06,0.010486354166666668
0.98950625,2.916666666666667e-06,0.010490833333333333
0.9895035416666668,2.708333333333333e-06,0.01049375
0.9895013541666667,2.1875e-06,0.010496458333333333
0.9894995833333333,1.7708333333333335e-06,0.010498645833333332
0.9894978125,1.7708333333333335e-06,0.010500416666666667
0.9894961458333332,1.6666666666666667e-06,0.0105021875
0.9894948958333333,1.25e-06,0.010503854166666668
0.9894940625,8.333333333333333e-07,0.010505104166666668
0.989493125,9.375e-07,0.0105059375
0.9894919791666668,1.1458333333333333e-06,0.010506875
0.9894909375,1.0416666666666667e-06,0.010508020833333333
0.9894901041666667,8.333333333333333e-07,0.0105090625
0.989489375,7.291666666666667e-07,0.010509895833333333
0.9894889583333333,4.1666666666666667e-07,0.010510625
0.9894883333333333,6.25e-07,0.010511041666666667
0.9894875,8.333333333333333e-07,0.010511666666666667
0.9894864583333333,1.0416666666666667e-06,0.0105125
0.9894853125,1.1458333333333333e-06,0.010513541666666668
0.9894840625,1.25e-06,0.0105146875
0.9894820833333333,1.9791666666666666e-06,0.0105159375
0.9894804166666668,1.6666666666666667e-06,0.010517916666666667
0.9894783333333332,2.0833333333333334e-06,0.010519583333333332
0.9894767708333333,1.5625e-06,0.010521666666666667
0.9894746875,2.0833333333333334e-06,0.010523229166666667
0.9894721875,2.5e-06,0.0105253125
0.989469375,2.8125e-06,0.0105278125
0.9894658333333333,3.541666666666667e-06,0.010530625
0.9894630208333333,2.8125e-06,0.010534166666666667
0.9894601041666667,2.916666666666667e-06,0.010536979166666667
0.9894576041666667,2.5e-06,0.010539895833333333
0.9894546875,2.916666666666667e-06,0.010542395833333332
0.9894517708333332,2.916666666666667e-06,0.0105453125
0.989448125,3.6458333333333333e-06,0.010548229166666668
0.9894432291666667,4.895833333333333e-06,0.010551875
0.9894370833333332,6.145833333333334e-06,0.010556770833333333
0.9894292708333333,7.8125e-06,0.010562916666666667
0.9894209375,8.333333333333334e-06,0.010570729166666668
0.9894109375,1e-05,0.0105790625
0.9893995833333333,1.1354166666666667e-05,0.0105890625
0.989385,1.4583333333333333e-05,0.010600416666666668
0.9893686458333333,1.6354166666666667e-05,0.010615
0.9893519791666667,1.6666666666666667e-05,0.010631354166666667
0.989336875,1.5104166666666667e-05,0.010648020833333332
0.9893235416666667,1.3333333333333333e-05,0.010663125
0.9893119791666667,1.15625e-05,0.010676458333333333
0.989300625,1.1354166666666667e-05,0.010688020833333332
0.989290625,1e-05,0.010699375
0.9892809375,9.6875e-06,0.010709375
0.9892732291666667,7.708333333333334e-06,0.0107190625
0.9892658333333333,7.395833333333334e-06,0.010726770833333333
0.9892598958333333,5.9375e-06,0.010734166666666668
0.9892544791666668,5.416666666666666e-06,0.010740104166666667
0.9892488541666667,5.625e-06,0.010745520833333333
0.9892434375,5.416666666666666e-06,0.010751145833333333
0.9892379166666667,5.520833333333334e-06,0.0107565625
0.9892333333333333,4.583333333333333e-06,0.010762083333333332
0.9892289583333332,4.375e-06,0.010766666666666667
0.9892245833333333,4.375e-06,0.010771041666666667
0.9892203125,4.270833333333333e-06,0.010775416666666668
0.989216875,3.4375e-06,0.0107796875
0.9892145833333332,2.2916666666666666e-06,0.010783125
0.9892127083333333,1.875e-06,0.010785416666666667
0.9892102083333333,2.5e-06,0.010787291666666667
0.9892069791666667,3.229166666666667e-06,0.010789791666666668
0.9892038541666667,3.125e-06,0.010793020833333333
0.989200625,3.229166666666667e-06,0.010796145833333333
0.9891979166666667,2.708333333333333e-06,0.010799375
0.989194375,3.541666666666667e-06,0.010802083333333332
0.9891898958333333,4.479166666666667e-06,0.010805625
0.989185,4.895833333333333e-06,0.010810104166666668
0.9891790625,5.9375e-06,0.010815
0.9891735416666667,5.520833333333334e-06,0.0108209375
0.98916625,7.291666666666667e-06,0.010826458333333332
0.9891585416666667,7.708333333333334e-06,0.01083375
0.9891495833333332,8.958333333333334e-06,0.010841458333333333
0.98914,9.583333333333334e-06,0.010850416666666668
0.9891279166666667,1.2083333333333333e-05,0.01086
0.9891113541666667,1.65625e-05,0.010872083333333333
0.989090625,2.0729166666666665e-05,0.010888645833333332
0.989066875,2.375e-05,0.010909375
0.9890410416666667,2.5833333333333336e-05,0.010933125
0.9890121875,2.8854166666666666e-05,0.010958958333333333
0.9889804166666667,3.177083333333334e-05,0.0109878125
0.9889482291666667,3.21875e-05,0.011019583333333333
0.9889160416666667,3.21875e-05,0.011051770833333332
0.9888839583333333,3.208333333333333e-05,0.011083958333333333
0.98885125,3.270833333333333e-05,0.011116041666666668
0.9888194791666667,3.177083333333334e-05,0.01114875
0.988788125,3.1354166666666665e-05,0.011180520833333332
0.9887547916666667,3.3333333333333335e-05,0.011211875
0.9887201041666667,3.46875e-05,0.011245208333333333
0.9886866666666667,3.34375e-05,0.011279895833333333
0.9886586458333333,2.8020833333333335e-05,0.011313333333333333
0.9886380208333333,2.0625e-05,0.011341354166666668
0.988621875,1.6145833333333334e-05,0.011361979166666668
0.9886091666666668,1.2708333333333333e-05,0.011378125
0.9885969791666667,1.21875e-05,0.011390833333333333
0.9885853125,1.1666666666666668e-05,0.011403020833333333
0.9885726041666667,1.2708333333333333e-05,0.0114146875
0.9885590625,1.3541666666666668e-05,0.011427395833333333
0.9885471875,1.1875e-05,0.0114409375
0.9885373958333333,9.791666666666666e-06,0.0114528125
0.9885296875,7.708333333333334e-06,0.011462604166666668
0.9885223958333332,7.291666666666667e-06,0.0114703125
0.9885159375,6.458333333333334e-06,0.011477604166666667
0.988509375,6.5625e-06,0.0114840625
0.9885045833333332,4.791666666666667e-06,0.011490625
0.9885,4.583333333333333e-06,0.011495416666666668
0.9884966666666667,3.3333333333333333e-06,0.0115
0.9884934375,3.229166666666667e-06,0.011503333333333332
0.9884913541666667,2.0833333333333334e-06,0.0115065625
0.9884895833333333,1.7708333333333335e-06,0.011508645833333333
0.9884879166666667,1.6666666666666667e-06,0.011510416666666667
0.9884863541666667,1.5625e-06,0.011512083333333333
0.9884852083333333,1.1458333333333333e-06,0.011513645833333332
0.9884842708333332,9.375e-07,0.011514791666666668
0.988483125,1.1458333333333333e-06,0.011515729166666667
0.9884815625,1.5625e-06,0.011516875
0.9884792708333333,2.2916666666666666e-06,0.0115184375
0.9884763541666667,2.916666666666667e-06,0.011520729166666667
0.9884729166666667,3.4375e-06,0.011523645833333332
0.9884697916666667,3.125e-06,0.011527083333333332
0.9884666666666667,3.125e-06,0.011530208333333333
0.98846375,2.916666666666667e-06,0.011533333333333333
0.98846,3.75e-06,0.01153625
0.9884559375,4.0625e-06,0.01154
0.9884511458333333,4.791666666666667e-06,0.0115440625
0.9884464583333333,4.6875e-06,0.011548854166666667
0.9884416666666667,4.791666666666667e-06,0.011553541666666667
0.9884361458333333,5.520833333333334e-06,0.011558333333333332
0.9884309375,5.208333333333334e-06,0.011563854166666667
0.9884254166666667,5.520833333333334e-06,0.0115690625
0.98842,5.416666666666666e-06,0.011574583333333333
0.9884134375,6.5625e-06,0.01158
0.9884066666666668,6.770833333333334e-06,0.0115865625
0.988400625,6.041666666666667e-06,0.011593333333333332
0.9883954166666667,5.208333333333334e-06,0.011599375
0.9883898958333333,5.520833333333334e-06,0.011604583333333333
0.9883845833333332,5.3125e-06,0.011610104166666668
0.9883792708333333,5.3125e-06,0.011615416666666668
0.98837375,5.520833333333334e-06,0.011620729166666668
0.9883677083333333,6.041666666666667e-06,0.01162625
0.9883611458333332,6.5625e-06,0.011632291666666668
0.9883555208333333,5.625e-06,0.011638854166666667
0.9883507291666667,4.791666666666667e-06,0.011644479166666668
0.9883464583333332,4.270833333333333e-06,0.011649270833333333
0.988341875,4.583333333333333e-06,0.011653541666666668
0.9883377083333332,4.166666666666667e-06,0.011658125
0.9883335416666668,4.166666666666667e-06,0.011662291666666668
0.9883291666666667,4.375e-06,0.011666458333333333
0.9883241666666667,5e-06,0.011670833333333333
0.9883195833333333,4.583333333333333e-06,0.011675833333333333
0.9883148958333333,4.6875e-06,0.011680416666666667
0.988310625,4.270833333333333e-06,0.011685104166666668
0.9883065625,4.0625e-06,0.011689375
0.9883035416666667,3.0208333333333334e-06,0.0116934375
0.9883005208333333,3.0208333333333334e-06,0.011696458333333333
0.9882972916666667,3.229166666666667e-06,0.011699479166666667
0.9882940625,3.229166666666667e-06,0.011702708333333332
0.988290625,3.4375e-06,0.0117059375
0.9882869791666667,3.6458333333333333e-06,0.011709375
0.9882833333333333,3.6458333333333333e-06,0.011713020833333332
0.9882803125,3.0208333333333334e-06,0.011716666666666667
0.9882782291666667,2.0833333333333334e-06,0.0117196875
0.98827625,1.9791666666666666e-06,0.011721770833333332
0.9882740625,2.1875e-06,0.01172375
0.9882715625,2.5e-06,0.0117259375
0.9882692708333333,2.2916666666666666e-06,0.0117284375
0.9882665625,2.708333333333333e-06,0.011730729166666667
0.9882634375,3.125e-06,0.0117334375
0.9882596875,3.75e-06,0.0117365625
0.9882559375,3.75e-06,0.0117403125
0.9882515625,4.375e-06,0.0117440625
0.9882471875,4.375e-06,0.0117484375
0.9882419791666667,5.208333333333334e-06,0.0117528125
0.9882367708333333,5.208333333333334e-06,0.011758020833333332
0.9882296875,7.083333333333334e-06,0.011763229166666667
0.9882210416666667,8.645833333333333e-06,0.0117703125
0.9882113541666667,9.6875e-06,0.011778958333333332
0.9882023958333332,8.958333333333334e-06,0.011788645833333333
0.9881932291666667,9.166666666666666e-06,0.011797604166666668
0.9881829166666667,1.03125e-05,0.011806770833333332
0.9881694791666668,1.34375e-05,0.011817083333333332
0.9881539583333333,1.5520833333333332e-05,0.011830520833333332
0.9881373958333333,1.65625e-05,0.011846041666666668
0.9881196875,1.770833333333333e-05,0.011862604166666667
0.9881015625,1.8125e-05,0.0118803125
0.9880827083333333,1.8854166666666666e-05,0.0118984375
0.9880634375,1.9270833333333332e-05,0.011917291666666668
0.9880434375,2e-05,0.0119365625
0.9880235416666667,1.9895833333333334e-05,0.0119565625
0.9880045833333333,1.895833333333333e-05,0.011976458333333332
0.98798625,1.8333333333333333e-05,0.011995416666666668
0.98796875,1.75e-05,0.01201375
0.9879520833333333,1.6666666666666667e-05,0.01203125
0.9879383333333333,1.375e-05,0.012047916666666667
0.9879254166666667,1.2916666666666668e-05,0.012061666666666667
0.9879151041666667,1.03125e-05,0.012074583333333333
0.9879053125,9.791666666666666e-06,0.012084895833333333
0.9878972916666667,8.020833333333333e-06,0.0120946875
0.9878902083333333,7.083333333333334e-06,0.012102708333333333
0.98788375,6.458333333333334e-06,0.012109791666666668
0.9878773958333333,6.354166666666667e-06,0.01211625
0.9878708333333333,6.5625e-06,0.012122604166666667
0.9878646875,6.145833333333334e-06,0.012129166666666667
0.9878577083333333,6.979166666666667e-06,0.0121353125
0.9878514583333333,6.25e-06,0.012142291666666668
0.9878451041666667,6.354166666666667e-06,0.012148541666666667
0.9878402083333333,4.895833333333333e-06,0.012154895833333332
0.9878352083333333,5e-06,0.012159791666666668
0.9878314583333333,3.75e-06,0.012164791666666668
0.9878280208333333,3.4375e-06,0.012168541666666668
0.9878253125,2.708333333333333e-06,0.012171979166666668
0.9878221875,3.125e-06,0.0121746875
0.987819375,2.8125e-06,0.0121778125
0.987816875,2.5e-06,0.012180625
0.987815,1.875e-06,0.012183125
0.9878134375,1.5625e-06,0.012185
0.9878111458333333,2.2916666666666666e-06,0.0121865625
0.9878086458333333,2.5e-06,0.012188854166666667
0.9878057291666668,2.916666666666667e-06,0.012191354166666668
0.9878034375,2.2916666666666666e-06,0.012194270833333333
0.9878004166666667,3.0208333333333334e-06,0.0121965625
0.9877959375,4.479166666666667e-06,0.012199583333333333
0.9877904166666667,5.520833333333334e-06,0.0122040625
0.9877838541666667,6.5625e-06,0.012209583333333333
0.987778125,5.729166666666666e-06,0.012216145833333332
0.9877727083333333,5.416666666666666e-06,0.012221875
0.9877664583333333,6.25e-06,0.012227291666666668
0.9877588541666668,7.6041666666666666e-06,0.012233541666666667
0.9877511458333332,7.708333333333334e-06,0.012241145833333333
0.9877448958333332,6.25e-06,0.012248854166666667
0.9877378125,7.083333333333334e-06,0.012255104166666668
0.9877296875,8.125e-06,0.0122621875
0.987720625,9.0625e-06,0.0122703125
0.9877140625,6.5625e-06,0.012279375
0.9877077083333333,6.354166666666667e-06,0.0122859375
0.9877023958333333,5.3125e-06,0.012292291666666667
0.9876961458333333,6.25e-06,0.012297604166666667
0.9876876041666667,8.541666666666666e-06,0.012303854166666668
0.9876784375,9.166666666666666e-06,0.012312395833333333
0.98766875,9.6875e-06,0.0123215625
0.9876598958333332,8.854166666666666e-06,0.01233125
0.9876507291666667,9.166666666666666e-06,0.012340104166666668
0.9876413541666668,9.375e-06,0.012349270833333332
0.9876326041666668,8.75e-06,0.012358645833333333
0.9876248958333332,7.708333333333334e-06,0.012367395833333333
0.9876172916666667,7.6041666666666666e-06,0.012375104166666668
0.9876113541666667,5.9375e-06,0.012382708333333332
0.9876055208333333,5.833333333333334e-06,0.012388645833333333
0.9876003125,5.208333333333334e-06,0.012394479166666668
0.9875941666666667,6.145833333333334e-06,0.0123996875
0.9875880208333333,6.145833333333334e-06,0.012405833333333333
0.9875829166666668,5.104166666666666e-06,0.012411979166666667
0.9875778125,5.104166666666666e-06,0.012417083333333332
0.9875721875,5.625e-06,0.0124221875
0.987566875,5.3125e-06,0.0124278125
0.9875626041666667,4.270833333333333e-06,0.012433125
0.987559375,3.229166666666667e-06,0.012437395833333333
0.9875558333333333,3.541666666666667e-06,0.012440625
0.9875523958333333,3.4375e-06,0.012444166666666668
0.9875486458333332,3.75e-06,0.012447604166666668
0.9875455208333332,3.125e-06,0.012451354166666668
0.9875430208333332,2.5e-06,0.012454479166666668
0.9875407291666667,2.2916666666666666e-06,0.012456979166666668
0.9875385416666668,2.1875e-06,0.012459270833333333
0.9875363541666667,2.1875e-06,0.012461458333333333
0.9875344791666667,1.875e-06,0.012463645833333332
0.9875329166666668,1.5625e-06,0.012465520833333332
0.987531875,1.0416666666666667e-06,0.012467083333333332
0.9875311458333332,7.291666666666667e-07,0.012468125
0.9875303125,8.333333333333333e-07,0.012468854166666668
0.9875288541666667,1.4583333333333335e-06,0.0124696875
0.9875273958333333,1.4583333333333335e-06,0.012471145833333332
0.9875254166666667,1.9791666666666666e-06,0.012472604166666667
0.9875230208333333,2.3958333333333334e-06,0.012474583333333332
0.987519375,3.6458333333333333e-06,0.012476979166666667
0.98751375,5.625e-06,0.012480625
0.9875058333333333,7.916666666666667e-06,0.01248625
0.9874960416666667,9.791666666666666e-06,0.012494166666666667
0.9874841666666667,1.1875e-05,0.012503958333333332
0.9874688541666667,1.53125e-05,0.012515833333333332
0.9874496875,1.9166666666666667e-05,0.012531145833333333
0.9874241666666668,2.5520833333333335e-05,0.0125503125
0.9873923958333333,3.177083333333334e-05,0.012575833333333333
0.9873560416666667,3.6354166666666665e-05,0.012607604166666668
0.9873145833333333,4.145833333333333e-05,0.012643958333333333
0.9872709375,4.364583333333333e-05,0.012685416666666668
0.9872204166666667,5.052083333333333e-05,0.0127290625
0.987164375,5.604166666666667e-05,0.012779583333333332
0.9871054166666667,5.895833333333333e-05,0.012835625
0.9870523958333333,5.302083333333333e-05,0.012894583333333333
0.9870094791666667,4.291666666666667e-05,0.012947604166666668
0.9869763541666667,3.3125e-05,0.012990520833333333
0.9869470833333333,2.9270833333333334e-05,0.013023645833333333
0.986920625,2.6458333333333334e-05,0.013052916666666668
0.986894375,2.625e-05,0.013079375
0.9868691666666667,2.5208333333333334e-05,0.013105625
0.9868475,2.1666666666666664e-05,0.013130833333333333
0.9868302083333332,1.7291666666666666e-05,0.0131525
0.9868169791666667,1.3229166666666667e-05,0.013169791666666668
0.9868063541666667,1.0625e-05,0.013183020833333333
0.9867977083333332,8.645833333333333e-06,0.013193645833333333
0.986790625,7.083333333333334e-06,0.013202291666666668
0.9867852083333333,5.416666666666666e-06,0.013209375
0.9867796875,5.520833333333334e-06,0.013214791666666668
0.9867755208333333,4.166666666666667e-06,0.0132203125
0.9867702083333333,5.3125e-06,0.013224479166666667
0.986764375,5.833333333333334e-06,0.013229791666666667
0.98675875,5.625e-06,0.013235625
0.9867542708333333,4.479166666666667e-06,0.01324125
